href,name,adress,phone,rate,rate_count,site,average_bill
https://yandex.ru/maps/org/tsentr_semya/46332440638/,Центр Семья,"Одесская ул., 2, корп. А, Москва",+7 (495) 776-80-36,"4,1",8 оценок,bankdonor.ru,семейное право
https://yandex.ru/maps/org/sib_konsalt/245145108230/,Сиб консалт,"ул. Намёткина, 14, корп. 2, Москва",null,null,Ещё нет отзывов,null,null
https://yandex.ru/maps/org/yurist_po_bankrotstvu_kazakov_a_a_/150970246196/,Юрист по банкротству Казаков А. А.,"просп. Андропова, 22, Москва",+7 (965) 242-14-94,"4,3",Ещё нет отзывов,юрист-банкротство.рф,скидки
https://yandex.ru/maps/org/dubinin_finkel_i_partnery/245015259869/,"Дубинин, Финкель и партнеры","Профсоюзная ул., 57, Москва",+7 (495) 332-03-03,"4,3",9 оценок,www.legal-protect.ru,"предоплата, наличными, оплата картой, банковским переводом, рассрочка, безналичная"
https://yandex.ru/maps/org/yuridicheskiy_konsalting/231611244515/,Юридический консалтинг,"Научный пр., 19, Москваэтаж 6, офис 1/6",+7 (499) 460-56-48,null,Ещё нет отзывов,uk-consulting.ru,"ликвидация фирм, регистрация ООО, регистрация АО"
https://yandex.ru/maps/org/bukhgalterskaya_kompaniya_aneva/1273917688/,Бухгалтерская компания Анева,"Научный пр., вл8, Москва",+7 (383) 349-91-19,"5,0",Ещё нет отзывов,null,"регистрация ООО, внесение изменений в документы, регистрация ИП"
https://yandex.ru/maps/org/nekommercheskoye_partnerstvo_zashchity_interesov_gruzovladeltsev_v_sfere_zheleznodorozhnogo_transporta/3271178638/,Некоммерческое партнерство защиты интересов грузовладельцев в сфере железнодорожного транспорта,"Болотниковская ул., 23А, Москва",null,"5,0",Ещё нет отзывов,null,null
https://yandex.ru/maps/org/sovetnik/1033877068/,Советник,"ул. Архитектора Власова, 22, Москваэтаж 2",+7 (495) 504-41-32,"4,8",Ещё нет отзывов,null,"личный адвокат, споры с банками, страховыми и кредитными организациями, защита авторских прав, судебное установление фактов, сопровождение сделок, земельное право и недвижимость"
https://yandex.ru/maps/org/set_mezhdunarodnykh_ekspertov_biznes_resheniya/1575466094/,Сеть Международных Экспертов Бизнес Решения,"ул. Бутлерова, 17Б, Москва",+7 (916) 883-42-88,"5,0",Ещё нет отзывов,null,"регистрация НОУ, АНО, регистрация АО, перерегистрация, ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП"
https://yandex.ru/maps/org/moskovskiy_tsentr_alkogolnogo_litsenzirovaniya/82124013533/,Московский центр алкогольного лицензирования,"Профсоюзная ул., 57, Москва",+7 (495) 005-51-68,"5,0",5 отзывов,null,"скидки, акции, спецпредложения"
https://yandex.ru/maps/org/garant_professionalnyye_resheniya/86980992811/,Гарант- Профессиональные Решения,"Научный пр., 19, Москваэтаж 6",+7 (495) 125-25-95,"4,9",60 оценок,garant-pr.ru,"скидки, акции, спецпредложения, бонусы, подарки"
https://yandex.ru/maps/org/bellais_group/207113445955/,Bellais Group,"Каширское ш., 12, Москва",+7 (977) 539-20-95,"4,7",Ещё нет отзывов,null,null
https://yandex.ru/maps/org/dias_konsalt/178464288415/,Диас Консалт,"Профсоюзная ул., 57, Москва",+7 (495) 109-33-85,"4,8",Ещё нет отзывов,null,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, восстановление утраченных документов, юридическое сопровождение бизнеса, бухгалтерское сопровождение бизнеса, налоговые дела, кадровое делопроизводство, международное право"
https://yandex.ru/maps/org/abs_servis/183029841834/,АБС-Сервис,"Профсоюзная ул., 57, Москва",+7 (495) 332-02-89,"4,9",Ещё нет отзывов,null,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, восстановление утраченных документов, юридическое сопровождение бизнеса, бухгалтерское сопровождение бизнеса, налоговые дела, кадровое делопроизводство"
https://yandex.ru/maps/org/sudinvestor/70552346752/,Судинвестор,"ул. Бутлерова, 17Б, Москва",null,"5,0",Ещё нет отзывов,null,null
https://yandex.ru/maps/org/mvk/119061854112/,МВК,"Нижегородская ул., 86, корп. А, Москва",+7 (916) 762-92-94,"4,6",12 оценок,mvkrent.ru,запрещено с животными
https://yandex.ru/maps/org/yurist_kolomeyets_i_v_/3443924633/,Юрист Коломеец И. В.,"Остаповский пр., 3, стр. 12, Москваофис 11",+7 (995) 700-17-06,"5,0",45 оценок,kolomeets.pro,"внесение изменений в документы, регистрация ИП, регистрация ООО, банкротство, регистрация НОУ, АНО, регистрация НКО, перерегистрация, ликвидация фирм"
https://yandex.ru/maps/org/advokat_nosov_p_a_/142630194065/,Адвокат Носов П. А.,"Нижегородская ул., 9В, Москваэтаж 3, офис 10",+7 (919) 777-66-20,"5,0",60 оценок,null,запрещено с животными
https://yandex.ru/maps/org/paritet/182177745046/,Паритет,"Рязанский просп., 3Б, Москва",+7 (925) 256-11-78,"4,5",9 оценок,null,"регистрация НОУ, АНО, регистрация АО, перерегистрация, ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство"
https://yandex.ru/maps/org/pravovik24_ru/108729844832/,Правовик24.ру,"Нижегородская ул., 29-33с7, Москва",8 (800) 350-31-86,"3,9",19 оценок,www.pravovik24.ru,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, восстановление утраченных документов, юридическое сопровождение бизнеса, бухгалтерское сопровождение бизнеса, налоговые дела, международное право"
